ITAIPAVA PILSEN  600ML;R$ 8,00;PEIXARIA TERRA BRASIL;RUA ITAQUERAIMA, NRO 325, NOVO ALEIXO, MANAUS-AM, CEP 69098-305
CERV. ITAIPAVA GO DRAFT;R$ 8,00;EXPRESSO;AV. MARIO YPIRANGA, NRO 3360, PARQUE 10, MANAUS-AM, CEP 69057-002
CERV ITAIPAVA GO DRAFT 355ML;R$ 8,50;POSTO JAPIIM;AV. RODRIGO OTAVIO, NRO 4229, JAPIIM, MANAUS-AM, CEP 69077-000
ITAIPAVA 600ML;R$ 8,91;Crepes E Crepes;RUA MATO GROSSO, NRO 10, FLORES, SALA 01, MANAUS-AM, CEP 69058-460
CERVEJA ITAIPAVA PILSEN 1LT GF VD (COMPLETA);R$ 8,99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
ITAIPAVA 600ML;R$ 9,00;ECOS BAR;RUA COMERCIAL, NRO 16, PARQUE 10, MANAUS-AM, CEP 69054-390
CERV ITAIPAVA 1LT;R$ 9,00;VDL RAQUEL;RUA DONA RAQUEL DE SOUZA, NRO 039, PETROPOLIS, MANAUS-AM, CEP 69063-590
ITAIPAVA 600ML;R$ 9,00;MORADA DO SOL PIZZA;AV EFIGENIO SALES, NRO 3050, ALEIXO, MANAUS-AM, CEP 69060-000
ITAIPAVA 600ML;R$ 9,00;Caritó Bar e Petiscaria;AV EPHIGENIO SALLES, NRO 2300, ALEIXO, MANAUS-AM, CEP 69060-020
CERV ITAIPAVA 600ML;R$ 9,00;AUTO POSTO AMAZONAS;AVENIDA PROFESSOR NILTON LINS, NRO 1880, PARQUE DAS LARANJEIRAS, MANAUS-AM, CEP 69058-310
CERV ITAIPAVA PREMIUM LAGER 60;R$ 9,90;VDL ALEIXO;AV COSME E FERREIRA, NRO 6039, ALEIXO, KM 05, MANAUS-AM, CEP 69083-000
CERV ITAIPAVA 269 C/3;R$ 10,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERVEJA ITAIPAVA 600ML;R$ 10,00;Japa food;AV COSME FERREIRA, NRO 4605, SAO JOSE, LOJA 45 A, MANAUS-AM, CEP 69085-015
CERV. ITAIPAVA 1 L;R$ 10,00;ILHA GELADA SEIXAS;AV TORQUATO TAPAJOS, NRO 018, NOVO ISRAEL, MANAUS-AM, CEP 69000-000
ITAIPAVA 600ML;R$ 10,00;REST. BOM PRATO;MAX TEIXEIRA, NRO 2555, COLONIA SANTO ANTONIO, MANAUS-AM, CEP 69093-770
ITAIPAVA PREMIUM 600;R$ 10,90;M.MANAUARA.AM;AV. MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, MANAUS-AM, CEP 69057-002
ITAIPAVA 600;R$ 10,90;Tambagrill;AV EFIGENIO SALES, NRO 2600, ALEIXO, MANAUS-AM, CEP 69060-020
CERVEJA ITAIPAVA 600ML;R$ 10,90;CIDADEOKE;AVENIDA TORQUATO TAPAJOS, NRO 2017, DA PAZ, MANAUS-AM, CEP 69048-010
ITAIPAVA PREMIUM 600;R$ 11,00;M153 MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA62-AMANAUARA SHOPP, MANAUS-AM, CEP 69057-002
CERVEJA ITAIPAVA PREMIUM 600ML;R$ 11,99;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERV ITAIPAVA PILSEN 1 LT;R$ 12,00;ILHA GELADA MAX;AV MAX TEIXEIRA, NRO 999, COL SANTO ANTON, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA PILSEN 1 LT;R$ 12,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA GO DRAFT 600ML;R$ 12,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA PREMIUM (600ML);R$ 13,00;AMAZONICO PEIXARIA REGIONAL;AV. DARCY VARGAS, NRO 226, PARQUE DEZ DE NOVEMBRO, MANAUS-AM, CEP 69050-000
TORRESMO ITAIPAVA;R$ 19,90;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA 600ML;R$ 20,00;L S DA S TAVARES;RUA DOS JAPONESES, NRO 00307, PARQUE 10, MANAUS-AM, CEP 69054-650
CERVEJA ITAIPAVA PILSEN 269ML;R$ 21,12;Loja 122 - Manaus;AV AUTAZ MIRIM, NRO 8755, NOVO ALEIXO, MANAUS-AM, CEP 69099-045
ITAIPAVA 269ML [DIVERSOS];R$ 21,50;DISTRIBUIDORA KAROLINE;AV BRIG. HILARIO GURJAO, NRO 460, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-000
ITAIPAVA 269ML [DIVERSOS];R$ 21,50;DIST FORMIGUETE 3 IRMAOS;AV BRIGADEIRO HILARIO GURJAO FONE-33470057, NRO 068, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-000
CERVEJA ITAIPAVA LATA  12X269ML;R$ 21,50;DISTRIBUIDORA DN;AV BRIGADEIRO HILARIO GURJAO, NRO 275, JORGE TEIXEIRA, MANAUS-AM, CEP 69087-295
ITAIPAVA 12X269ML [DIVERSOS];R$ 21,80;BOMBONIERE MONACO;AV BRIGADEIRO HILARIO GURJAO, NRO 024, JOREGE TEIXEIRA, MANAUS-AM, CEP 69088-000
CERVEJA ITAIPAVA LATA  12X269ML;R$ 22,00;DISTRIBUIDORA MT;AV. BRIGADEIRO HILARIO GURJAO, NRO 251, JORGE TEXEIRA, MANAUS-AM, CEP 69088-000
ITAIPAVA LATA 269ML;R$ 22,40;DISTRIBUIDORA RIO NEGROFILIALMANAUS;AVE ITAUBA, NRO 344, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-240
CERV ITAIPAVA LT 12X269ML;R$ 22,68;36 - MANAUS;AV. GEN. RODRIGO OTAVIO 900, NRO 1, BAIRRO JAPIIM, MANAUS-AM, CEP 69077-000
CX CERVEJA ITAIPAVA;R$ 23,75;COMERCIAL ALEX;RUA DOUTOR ARGEMIRO GERMANO, NRO 032, CIDADE NOVA, MANAUS-AM, CEP 69090-742
ITAIPAVA 12UN;R$ 23,75;COMERCIAL ALEX;RUA DOUTOR ARGEMIRO GERMANO, NRO 032, CIDADE NOVA, MANAUS-AM, CEP 69090-742
CERV ITAIPAVA PILSEN;R$ 23,88;SUPERATACADAO NOVA ERA LTDA - ZONA LESTE;AV. AUTAZ MIRIM, NRO 9058, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-245
CERV ITAIPAVA 269M CX1;R$ 23,88;Loja 122 - Manaus;AV AUTAZ MIRIM, NRO 8755, NOVO ALEIXO, MANAUS-AM, CEP 69099-045
ATC. CERVEJA ITAIPAVA 12X269ML;R$ 24,15;SM Amazonas;AV. MARGARITA, NRO 001, NOVA CIDADE, QD 238 LOTE 1/3/10/12, MANAUS-AM, CEP 69097-305
CERVEJA ITAIPAVA 12 UNID;R$ 24,75;M A LAURENTINO BARRETO - ME;AVE PRAIA DO FUTURO LT 5 QD 17 - RES RIO SOLIMOES, NRO 005, TARUMA, MANAUS-AM, CEP 69041-400
CERV ITAIPAVA PILSEN 269ML LTA CX C/12 UNIDADES;R$ 24,99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
CERVEJA ITAIPAVA 269;R$ 24,99;CASA DE CARNE;AV. COSME FERREIRA, NRO 6110, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-425
LATA ITAIPAVA 269 GELADA;R$ 25,00;COMERCIAL BARROSO LEITE;RUA SANTA ANA, NRO 050, TERRA NOVA II, MANAUS-AM, CEP 69093-497
ITAIPAVA CAIXA C/12;R$ 25,00;GLORINETE DE JESUS PINEIRO - M;R CARAPIA, NRO 001, GILBERTO MESTRINHO, MANAUS-AM, CEP 69086-556
CERVEJA ITAIPAVA PILSEN 269ML CX C/12UN;R$ 25,00;MERCANTIL & ACOGUE BOM PRECO;AV SANTA MARIA DA PAZ, NRO 637, CIDADE DE DEUS, MANAUS-AM, CEP 69099-644
CERV ITAIPAVA 350ML CX;R$ 25,08;Loja 122 - Manaus;AV AUTAZ MIRIM, NRO 8755, NOVO ALEIXO, MANAUS-AM, CEP 69099-045
ITAIPAVA 269ML C/12;R$ 25,99;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
ITAIPAVA 269ML;R$ 26,00;MERCADINHO CRUZ;AV. COSME FERREIRA, NRO 6094, ZUMBI 1, MANAUS-AM, CEP 69083-000
CERVEJA ITAIPAVA CX C/12 269 ML;R$ 26,00;MERCADINHO FORTALEZA;CAMPOS DO JORDAO, NRO 004, JARDIM PETROPOLIS, MANAUS-AM, CEP 69067-250
CERVEJA ITAIPAVA CAIXA.;R$ 26,00;MERCADINHO CLEBER;RUA PROF. MANOEL BELEM, NRO 043, CIDADE NOVA, CONJ. MANOA, MANAUS-AM, CEP 69090-767
CERVEJA ITAIPAVA CX C/12 UN;R$ 26,00;MERCADINHO PEREIRA;RUA ITAETE, NRO 138, AMAZONINO MENDES, MANAUS-AM, CEP 69099-230
CERVEJA ITAIPAVA PILSEN 269 ML LATA CX 12 UN;R$ 26,28;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
CERVEJA ITAIPAVA CAIXA 269;R$ 26,90;Frigorifico Amazonas;RUA VASCO VASQUES, 1336, NRO 1336, PARQUE 10 DE NOVEMBRO, MANAUS-AM, CEP 69093-000
LONG NECK ITAIPAVA 2;R$ 26,99;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
ITAIPAVA C/12 269ML;R$ 26,99;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
CERVEJA ITAIPAVA 12U;R$ 26,99;J C DA S COSTA COMERCIO;RUA 11, NRO 035, SAO JOSE 1, MANAUS-AM, CEP 69086-120
ITAIPAVA 269ML 7897395040437;R$ 27,00;MERCADINHO FORTALEZA;R NOVA OLINDA, NRO 002, JAPIIM, MANAUS-AM, CEP 69078-090
CERVEJA ITAIPAVA PILSEN 269ML CX C/12UN;R$ 27,00;PEDRO NAGAWO DE SOBRAL ME;TRAV. ARHUR AZEVEDO, 16QD 7 LT 16, NRO 16, CIDADE NOVA, MANAUS-AM, CEP 69098-000
CERVEJA ITAIPAVA 269ML C/12;R$ 27,00;MERCADINHO 2 IRMAOS;RUA TERRA NOVA, CASA 1, NRO 415, SAO JOSE OPERARIO, MANAUS-AM, CEP 69085-080
CX CERVEJA ITAIPAVA 12UND [DIVERSOS];R$ 27,00;MERCADINHO CASA BRANCA;RUA GUAIACO, NRO 175, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-133
CERVEJA ITAIPAVA L NEC 250ML [DIVERSOS];R$ 27,50;MERCADINHO AMAZONIA;RUA OURO PRETO, NRO 012, COROADO, MANAUS-AM, CEP 69080-430
CERVEJA ITAIPAVA 269 A VISTA 10;R$ 27,50;MERCANTIL AM;RUA RIO AJARANI, NRO 001, ARMANDO MENDES, QD 25, MANAUS-AM, CEP 69089-120
ITAIPAVA CX C/ 12;R$ 27,99;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
CERVEJA ITAIPAVA LT CAIXA C/12;R$ 27,99;CASA DE CARNE OTAVIO;RUA SAO EUSEBIO, NRO 219, TERRA NOVA, MANAUS-AM, CEP 69093-820
CERVEJA ITAIPAVA CX;R$ 27,99;ADAO TOMAZ JUNIOR ME;RUA FORMOSA, NRO 061, PARQ DAS NACOES, MANAUS-AM, CEP 69028-120
CERVEJA ITAIPAVA 269ML CREDITO 25;R$ 28,50;MERCANTIL AM;RUA RIO AJARANI, NRO 001, ARMANDO MENDES, QD 25, MANAUS-AM, CEP 69089-120
CERVEJA ITAIPAVA C/12UND NATURAL;R$ 28,75;QUEIROZ COMERCIAL;RUA RIO CABORIS, NRO 35, CIDADE NOVA, MANAUS-AM, CEP 69098-272
CERV ITAIPAVA 250ML AM;R$ 29,88;Loja 122 - Manaus;AV AUTAZ MIRIM, NRO 8755, NOVO ALEIXO, MANAUS-AM, CEP 69099-045
CERVEJA ITAIPAVA CX C/12 [DIVERSOS];R$ 30,00;MERCADINHO S & VIEIRA;RUA RAYOL DOS SANTOS, NRO 047, CIDADE NOVA, MANAUS-AM, CEP 69089-210
ITAIPAVA LATA 269ML;R$ 30,00;MINERVAL PEREIRA DE ABREU;RUA AMERICO VESPUCIO, NRO 058, FLORES, MANAUS-AM, CEP 69028-129
CERV CX CERVEJA ITAIPAVA 269ML 12 UND;R$ 30,00;ILHA GELADA SEIXAS;AV TORQUATO TAPAJOS, NRO 018, NOVO ISRAEL, MANAUS-AM, CEP 69000-000
CERVEJA ITAIPAVA C/12 269ML;R$ 31,20;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
PCTE ITAIPAVA PILSEN LT 269 ML;R$ 32,00;VDL RECIFE;AV RECIFE, NRO 200, FLORES, MANAUS-AM, CEP 69050-030
ITAIPAVA CX 269ML;R$ 32,00;VAREJAO OSSAMI LARANJEIRAS;AVENIDA PROF NILTON LINS, NRO 195, FLORES, MANAUS-AM, CEP 69058-030
CERVEJA ITAIPAVA LT  350ML   CX C/12;R$ 34,90;MERCANTIL 3 IRMAOS;RUA GABRIEL GONCALVES, NRO 50, ALEIXO, MANAUS-AM, CEP 69060-010
BUFFET BAR ITAIPAVA;R$ 35,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA PILSEN 350ML EM CX COM 12UND;R$ 35,00;VITALLI ATACADO;AV. TORQUATO TAPAJOS, NRO 053, FLORES, MANAUS-AM, CEP 69050-830
CERV ITAIPAVA 269ML PAK 12 UND;R$ 36,00;NOSSO POSTO;AV MARQUES DE VILA REAL DA PRAIA GRANDE, NRO SN, FLORES, 1 QUADRA 3 LOTE 1, MANAUS-AM, CEP 69058-100
CERV ITAIPAVA 269ML C/12;R$ 39,99;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERV ITAIPAVA 350ML CX12;R$ 42,00;NOSSO POSTO;AV MARQUES DE VILA REAL DA PRAIA GRANDE, NRO SN, FLORES, 1 QUADRA 3 LOTE 1, MANAUS-AM, CEP 69058-100
BOLSA TERMICA ITAIPAVA;R$ 42,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CAIXA TERMICA ITAIPAVA 20L;R$ 250,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
